id,date,time,name,size,type,price
2015-008697,26/05/2015,13:21:21,classic_dlx,L,classic,20.5
2015-008697,26/05/2015,13:21:21,peppr_salami,M,supreme,16.5
2015-008697,26/05/2015,13:21:21,ital_supr,L,supreme,20.75
2015-008698,26/05/2015,13:32:11,bbq_ckn,M,chicken,16.75
2015-008698,26/05/2015,13:32:11,five_cheese,L,veggie,18.5
2015-008698,26/05/2015,13:32:11,hawaiian,M,classic,13.25
2015-008698,26/05/2015,13:32:11,classic_dlx,M,classic,16
2015-008698,26/05/2015,13:32:11,hawaiian,L,classic,16.5
2015-008699,26/05/2015,13:54:38,bbq_ckn,S,chicken,12.75
2015-008699,26/05/2015,13:54:38,big_meat,S,classic,12
2015-008699,26/05/2015,13:54:38,green_garden,M,veggie,16
2015-008699,26/05/2015,13:54:38,ital_supr,M,supreme,16.5
2015-008699,26/05/2015,13:54:38,four_cheese,L,veggie,17.95
2015-008699,26/05/2015,13:54:38,mexicana,S,veggie,12
2015-008699,26/05/2015,13:54:38,hawaiian,L,classic,16.5
2015-008699,26/05/2015,13:54:38,classic_dlx,S,classic,12
2015-008700,26/05/2015,14:17:48,hawaiian,L,classic,16.5
2015-008700,26/05/2015,14:17:48,hawaiian,L,classic,16.5
2015-008700,26/05/2015,14:17:48,bbq_ckn,L,chicken,20.75
2015-008700,26/05/2015,14:17:48,classic_dlx,S,classic,12
2015-008701,26/05/2015,15:32:16,the_greek,S,classic,12
2015-008701,26/05/2015,15:32:16,cali_ckn,L,chicken,20.75
2015-008701,26/05/2015,15:32:16,mediterraneo,M,veggie,16
2015-008702,26/05/2015,15:44:39,bbq_ckn,M,chicken,16.75
2015-008703,26/05/2015,16:27:44,bbq_ckn,L,chicken,20.75
2015-008703,26/05/2015,16:27:44,prsc_argla,L,supreme,20.75
2015-008703,26/05/2015,16:27:44,southw_ckn,M,chicken,16.75
2015-008703,26/05/2015,16:27:44,pepperoni,S,classic,9.75
2015-008704,26/05/2015,16:54:40,four_cheese,M,veggie,14.75
2015-008704,26/05/2015,16:54:40,ital_supr,S,supreme,12.5
2015-008705,26/05/2015,16:59:24,peppr_salami,M,supreme,16.5
2015-008705,26/05/2015,16:59:24,cali_ckn,S,chicken,12.75
2015-008706,26/05/2015,17:14:47,veggie_veg,M,veggie,16
2015-008706,26/05/2015,17:14:47,big_meat,S,classic,12
2015-008707,26/05/2015,17:17:21,green_garden,S,veggie,12
2015-008707,26/05/2015,17:17:21,veggie_veg,M,veggie,16
2015-008708,26/05/2015,17:17:48,bbq_ckn,M,chicken,16.75
2015-008708,26/05/2015,17:17:48,pep_msh_pep,S,classic,11
2015-008709,26/05/2015,17:21:53,four_cheese,L,veggie,17.95
2015-008709,26/05/2015,17:21:53,green_garden,M,veggie,16
2015-008710,26/05/2015,17:28:52,mediterraneo,M,veggie,16
2015-008710,26/05/2015,17:28:52,ckn_pesto,M,chicken,16.75
2015-008710,26/05/2015,17:28:52,the_greek,XL,classic,25.5
2015-008710,26/05/2015,17:28:52,soppressata,M,supreme,16.5
2015-008711,26/05/2015,17:39:38,spin_pesto,L,veggie,20.75
2015-008712,26/05/2015,17:48:11,bbq_ckn,M,chicken,16.75
2015-008713,26/05/2015,17:51:18,spicy_ital,L,supreme,20.75
2015-008714,26/05/2015,18:22:11,spicy_ital,L,supreme,20.75
2015-008714,26/05/2015,18:22:11,spinach_fet,S,veggie,12
2015-008714,26/05/2015,18:22:11,hawaiian,S,classic,10.5
2015-008714,26/05/2015,18:22:11,five_cheese,L,veggie,18.5
2015-008715,26/05/2015,18:26:23,four_cheese,L,veggie,17.95
2015-008715,26/05/2015,18:26:23,spicy_ital,S,supreme,12.5
2015-008715,26/05/2015,18:26:23,pepperoni,M,classic,12.5
2015-008716,26/05/2015,18:32:48,thai_ckn,L,chicken,20.75
2015-008716,26/05/2015,18:32:48,the_greek,S,classic,12
2015-008716,26/05/2015,18:32:48,classic_dlx,S,classic,12
2015-008716,26/05/2015,18:32:48,mediterraneo,L,veggie,20.25
2015-008717,26/05/2015,18:34:05,pep_msh_pep,L,classic,17.5
2015-008718,26/05/2015,18:38:16,veggie_veg,S,veggie,12
2015-008718,26/05/2015,18:38:16,ckn_alfredo,M,chicken,16.75
2015-008718,26/05/2015,18:38:16,five_cheese,L,veggie,18.5
2015-008718,26/05/2015,18:38:16,ckn_alfredo,S,chicken,12.75
2015-008719,26/05/2015,18:50:00,spinach_supr,L,supreme,20.75
2015-008719,26/05/2015,18:50:00,ital_cpcllo,M,classic,16
2015-008719,26/05/2015,18:50:00,thai_ckn,L,chicken,20.75
2015-008720,26/05/2015,19:13:08,five_cheese,L,veggie,18.5
2015-008720,26/05/2015,19:13:08,pepperoni,M,classic,12.5
2015-008721,26/05/2015,19:22:49,pep_msh_pep,S,classic,11
2015-008722,26/05/2015,19:31:45,ckn_pesto,S,chicken,12.75
2015-008722,26/05/2015,19:31:45,four_cheese,L,veggie,17.95
2015-008722,26/05/2015,19:31:45,ckn_alfredo,M,chicken,16.75
2015-008723,26/05/2015,19:47:25,mediterraneo,M,veggie,16
2015-008724,26/05/2015,19:51:56,the_greek,L,classic,20.5
2015-008724,26/05/2015,19:51:56,bbq_ckn,L,chicken,20.75
2015-008724,26/05/2015,19:51:56,ckn_alfredo,M,chicken,16.75
2015-008724,26/05/2015,19:51:56,the_greek,XL,classic,25.5
2015-008725,26/05/2015,20:07:04,calabrese,S,supreme,12.25
2015-008725,26/05/2015,20:07:04,spicy_ital,L,supreme,20.75
2015-008725,26/05/2015,20:07:04,classic_dlx,M,classic,16
2015-008726,26/05/2015,20:44:51,spinach_fet,M,veggie,16
2015-008726,26/05/2015,20:44:51,pepperoni,S,classic,9.75
2015-008727,26/05/2015,20:48:05,prsc_argla,S,supreme,12.5
2015-008727,26/05/2015,20:48:05,four_cheese,M,veggie,14.75
2015-008727,26/05/2015,20:48:05,big_meat,S,classic,12
2015-008727,26/05/2015,20:48:05,ital_cpcllo,L,classic,20.5
2015-008728,26/05/2015,20:54:05,cali_ckn,M,chicken,16.75
2015-008728,26/05/2015,20:54:05,green_garden,S,veggie,12
2015-008729,26/05/2015,21:03:08,ckn_alfredo,M,chicken,16.75
2015-008730,26/05/2015,21:13:40,bbq_ckn,M,chicken,16.75
2015-008731,26/05/2015,21:15:10,prsc_argla,M,supreme,16.5
2015-008731,26/05/2015,21:15:10,prsc_argla,L,supreme,20.75
2015-008732,26/05/2015,21:16:39,five_cheese,L,veggie,18.5
2015-008732,26/05/2015,21:16:39,four_cheese,M,veggie,14.75
2015-008732,26/05/2015,21:16:39,hawaiian,L,classic,16.5
2015-008733,26/05/2015,21:34:57,mexicana,L,veggie,20.25
2015-008734,26/05/2015,22:13:14,calabrese,M,supreme,16.25
2015-008735,26/05/2015,22:18:43,ital_supr,L,supreme,20.75
2015-008735,26/05/2015,22:18:43,bbq_ckn,L,chicken,20.75
2015-008736,26/05/2015,22:24:33,spin_pesto,S,veggie,12.5
2015-008737,27/05/2015,11:42:13,bbq_ckn,M,chicken,16.75
2015-008737,27/05/2015,11:42:13,the_greek,XL,classic,25.5
2015-008737,27/05/2015,11:42:13,four_cheese,L,veggie,17.95
2015-008737,27/05/2015,11:42:13,ital_veggie,M,veggie,16.75
2015-008737,27/05/2015,11:42:13,peppr_salami,M,supreme,16.5
2015-008738,27/05/2015,11:43:28,five_cheese,L,veggie,18.5
2015-008738,27/05/2015,11:43:28,southw_ckn,L,chicken,20.75
2015-008738,27/05/2015,11:43:28,the_greek,XL,classic,25.5
2015-008738,27/05/2015,11:43:28,big_meat,S,classic,12
2015-008739,27/05/2015,11:59:17,mexicana,L,veggie,20.25
2015-008740,27/05/2015,12:04:58,four_cheese,L,veggie,17.95
2015-008740,27/05/2015,12:04:58,classic_dlx,S,classic,12
2015-008740,27/05/2015,12:04:58,spinach_fet,M,veggie,16
2015-008741,27/05/2015,12:08:42,hawaiian,S,classic,10.5
2015-008742,27/05/2015,12:09:33,ckn_pesto,L,chicken,20.75
2015-008742,27/05/2015,12:09:33,ital_supr,M,supreme,16.5
2015-008743,27/05/2015,12:45:38,prsc_argla,L,supreme,20.75
2015-008744,27/05/2015,12:49:29,classic_dlx,L,classic,20.5
2015-008745,27/05/2015,12:55:14,spinach_fet,S,veggie,12
2015-008745,27/05/2015,12:55:14,spinach_fet,S,veggie,12
2015-008745,27/05/2015,12:55:14,ital_veggie,M,veggie,16.75
2015-008746,27/05/2015,13:02:04,classic_dlx,S,classic,12
2015-008746,27/05/2015,13:02:04,cali_ckn,M,chicken,16.75
2015-008747,27/05/2015,13:02:57,the_greek,S,classic,12
2015-008748,27/05/2015,13:10:29,veggie_veg,M,veggie,16
2015-008749,27/05/2015,13:16:13,thai_ckn,M,chicken,16.75
2015-008749,27/05/2015,13:16:13,pepperoni,L,classic,15.25
2015-008749,27/05/2015,13:16:13,classic_dlx,M,classic,16
2015-008750,27/05/2015,13:21:02,cali_ckn,L,chicken,20.75
2015-008751,27/05/2015,13:25:12,peppr_salami,M,supreme,16.5
2015-008751,27/05/2015,13:25:12,mediterraneo,M,veggie,16
2015-008751,27/05/2015,13:25:12,ital_supr,L,supreme,20.75
2015-008751,27/05/2015,13:25:12,spin_pesto,L,veggie,20.75
2015-008752,27/05/2015,13:29:42,spinach_supr,M,supreme,16.5
2015-008752,27/05/2015,13:29:42,classic_dlx,M,classic,16
2015-008752,27/05/2015,13:29:42,sicilian,L,supreme,20.25
2015-008753,27/05/2015,13:34:02,cali_ckn,M,chicken,16.75
2015-008754,27/05/2015,13:52:27,thai_ckn,L,chicken,20.75
2015-008754,27/05/2015,13:52:27,pepperoni,L,classic,15.25
2015-008755,27/05/2015,13:53:01,cali_ckn,M,chicken,16.75
2015-008755,27/05/2015,13:53:01,bbq_ckn,M,chicken,16.75
2015-008756,27/05/2015,14:07:31,soppressata,L,supreme,20.75
2015-008756,27/05/2015,14:07:31,green_garden,M,veggie,16
2015-008757,27/05/2015,14:25:46,pepperoni,S,classic,9.75
2015-008757,27/05/2015,14:25:46,ital_supr,M,supreme,16.5
2015-008757,27/05/2015,14:25:46,cali_ckn,M,chicken,16.75
2015-008757,27/05/2015,14:25:46,soppressata,L,supreme,20.75
2015-008757,27/05/2015,14:25:46,big_meat,S,classic,12
2015-008757,27/05/2015,14:25:46,southw_ckn,M,chicken,16.75
2015-008757,27/05/2015,14:25:46,mediterraneo,S,veggie,12
2015-008757,27/05/2015,14:25:46,green_garden,M,veggie,16
2015-008757,27/05/2015,14:25:46,ital_cpcllo,M,classic,16
2015-008757,27/05/2015,14:25:46,ckn_pesto,L,chicken,20.75
2015-008758,27/05/2015,14:29:04,southw_ckn,L,chicken,20.75
2015-008759,27/05/2015,15:35:05,ital_supr,M,supreme,16.5
2015-008760,27/05/2015,15:38:46,pepperoni,S,classic,9.75
2015-008760,27/05/2015,15:38:46,the_greek,XL,classic,25.5
2015-008761,27/05/2015,15:45:42,ital_cpcllo,L,classic,20.5
2015-008761,27/05/2015,15:45:42,green_garden,S,veggie,12
2015-008761,27/05/2015,15:45:42,thai_ckn,L,chicken,20.75
2015-008762,27/05/2015,15:48:18,ital_supr,M,supreme,16.5
2015-008763,27/05/2015,15:48:36,hawaiian,L,classic,16.5
2015-008763,27/05/2015,15:48:36,classic_dlx,S,classic,12
2015-008764,27/05/2015,16:08:34,pep_msh_pep,L,classic,17.5
2015-008764,27/05/2015,16:08:34,the_greek,XL,classic,25.5
2015-008764,27/05/2015,16:08:34,bbq_ckn,M,chicken,16.75
2015-008765,27/05/2015,17:00:52,hawaiian,M,classic,13.25
2015-008765,27/05/2015,17:00:52,ckn_alfredo,M,chicken,16.75
2015-008766,27/05/2015,17:01:09,veggie_veg,M,veggie,16
2015-008766,27/05/2015,17:01:09,big_meat,S,classic,12
2015-008767,27/05/2015,17:11:33,ckn_alfredo,M,chicken,16.75
2015-008768,27/05/2015,17:13:15,hawaiian,S,classic,10.5
2015-008769,27/05/2015,17:25:27,five_cheese,L,veggie,18.5
2015-008769,27/05/2015,17:25:27,big_meat,S,classic,12
2015-008770,27/05/2015,17:34:06,prsc_argla,M,supreme,16.5
2015-008770,27/05/2015,17:34:06,spicy_ital,L,supreme,20.75
2015-008770,27/05/2015,17:34:06,southw_ckn,L,chicken,20.75
2015-008771,27/05/2015,17:40:03,big_meat,S,classic,12
2015-008771,27/05/2015,17:40:03,ital_veggie,M,veggie,16.75
2015-008771,27/05/2015,17:40:03,sicilian,L,supreme,20.25
2015-008772,27/05/2015,17:41:31,big_meat,S,classic,12
2015-008773,27/05/2015,17:43:08,ckn_alfredo,M,chicken,16.75
2015-008773,27/05/2015,17:43:08,peppr_salami,L,supreme,20.75
2015-008773,27/05/2015,17:43:08,five_cheese,L,veggie,18.5
2015-008774,27/05/2015,17:43:43,green_garden,M,veggie,16
2015-008775,27/05/2015,17:59:03,southw_ckn,L,chicken,20.75
2015-008775,27/05/2015,17:59:03,the_greek,XL,classic,25.5
2015-008776,27/05/2015,18:32:56,hawaiian,S,classic,10.5
2015-008776,27/05/2015,18:32:56,green_garden,M,veggie,16
2015-008776,27/05/2015,18:32:56,cali_ckn,L,chicken,20.75
2015-008777,27/05/2015,18:35:07,four_cheese,M,veggie,14.75
2015-008777,27/05/2015,18:35:07,prsc_argla,S,supreme,12.5
2015-008778,27/05/2015,18:35:22,thai_ckn,L,chicken,20.75
2015-008778,27/05/2015,18:35:22,ital_supr,M,supreme,16.5
2015-008778,27/05/2015,18:35:22,ckn_pesto,M,chicken,16.75
2015-008779,27/05/2015,18:44:26,ital_supr,L,supreme,20.75
2015-008779,27/05/2015,18:44:26,ckn_alfredo,M,chicken,16.75
2015-008780,27/05/2015,18:46:54,cali_ckn,S,chicken,12.75
2015-008780,27/05/2015,18:46:54,sicilian,S,supreme,12.25
2015-008780,27/05/2015,18:46:54,five_cheese,L,veggie,18.5
2015-008781,27/05/2015,18:51:21,spinach_supr,M,supreme,16.5
2015-008781,27/05/2015,18:51:21,green_garden,S,veggie,12
2015-008782,27/05/2015,19:09:22,pep_msh_pep,L,classic,17.5
2015-008782,27/05/2015,19:09:22,southw_ckn,S,chicken,12.75
2015-008782,27/05/2015,19:09:22,big_meat,S,classic,12
2015-008782,27/05/2015,19:09:22,brie_carre,S,supreme,23.65
2015-008783,27/05/2015,19:10:07,ital_supr,L,supreme,20.75
2015-008784,27/05/2015,19:40:04,ital_supr,M,supreme,16.5
2015-008784,27/05/2015,19:40:04,the_greek,S,classic,12
2015-008785,27/05/2015,19:49:07,peppr_salami,L,supreme,20.75
2015-008786,27/05/2015,20:14:01,bbq_ckn,L,chicken,20.75
2015-008786,27/05/2015,20:14:01,thai_ckn,L,chicken,20.75
2015-008787,27/05/2015,20:47:45,calabrese,M,supreme,16.25
2015-008787,27/05/2015,20:47:45,ital_supr,L,supreme,20.75
2015-008788,27/05/2015,21:10:40,thai_ckn,L,chicken,20.75
2015-008789,27/05/2015,22:13:44,big_meat,S,classic,12
2015-008789,27/05/2015,22:13:44,cali_ckn,S,chicken,12.75
2015-008789,27/05/2015,22:13:44,ital_supr,L,supreme,20.75
2015-008790,27/05/2015,22:19:35,four_cheese,L,veggie,17.95
2015-008790,27/05/2015,22:19:35,hawaiian,L,classic,16.5
2015-008791,27/05/2015,22:48:03,southw_ckn,L,chicken,20.75
2015-008791,27/05/2015,22:48:03,spinach_fet,M,veggie,16
2015-008791,27/05/2015,22:48:03,sicilian,S,supreme,12.25
2015-008791,27/05/2015,22:48:03,cali_ckn,S,chicken,12.75
2015-008792,28/05/2015,11:18:17,calabrese,M,supreme,16.25
2015-008792,28/05/2015,11:18:17,veggie_veg,L,veggie,20.25
2015-008793,28/05/2015,11:32:34,the_greek,XL,classic,25.5
2015-008794,28/05/2015,11:42:39,calabrese,L,supreme,20.25
2015-008794,28/05/2015,11:42:39,spin_pesto,M,veggie,16.5
2015-008794,28/05/2015,11:42:39,ital_veggie,M,veggie,16.75
2015-008794,28/05/2015,11:42:39,spinach_supr,S,supreme,12.5
2015-008795,28/05/2015,11:48:02,classic_dlx,M,classic,16
2015-008796,28/05/2015,11:53:45,mexicana,M,veggie,16
2015-008796,28/05/2015,11:53:45,hawaiian,M,classic,13.25
2015-008797,28/05/2015,12:11:39,five_cheese,L,veggie,18.5
2015-008798,28/05/2015,12:18:44,five_cheese,L,veggie,18.5
2015-008798,28/05/2015,12:18:44,mexicana,M,veggie,16
2015-008798,28/05/2015,12:18:44,green_garden,L,veggie,20.25
2015-008798,28/05/2015,12:18:44,hawaiian,S,classic,10.5
2015-008799,28/05/2015,12:22:25,napolitana,S,classic,12
2015-008800,28/05/2015,12:26:36,calabrese,M,supreme,16.25
2015-008800,28/05/2015,12:26:36,pepperoni,M,classic,12.5
2015-008801,28/05/2015,12:26:38,veggie_veg,S,veggie,12
2015-008802,28/05/2015,12:31:54,four_cheese,L,veggie,17.95
2015-008803,28/05/2015,12:44:34,spinach_fet,L,veggie,20.25
2015-008803,28/05/2015,12:44:34,big_meat,S,classic,12
2015-008803,28/05/2015,12:44:34,sicilian,S,supreme,12.25
2015-008804,28/05/2015,12:46:27,spinach_fet,L,veggie,20.25
2015-008805,28/05/2015,12:51:34,the_greek,S,classic,12
2015-008805,28/05/2015,12:51:34,bbq_ckn,L,chicken,20.75
2015-008805,28/05/2015,12:51:34,soppressata,L,supreme,20.75
2015-008805,28/05/2015,12:51:34,spinach_supr,M,supreme,16.5
2015-008805,28/05/2015,12:51:34,spicy_ital,L,supreme,20.75
2015-008805,28/05/2015,12:51:34,mediterraneo,L,veggie,20.25
2015-008805,28/05/2015,12:51:34,thai_ckn,L,chicken,20.75
2015-008805,28/05/2015,12:51:34,the_greek,M,classic,16
2015-008806,28/05/2015,12:58:11,ital_cpcllo,M,classic,16
2015-008806,28/05/2015,12:58:11,prsc_argla,L,supreme,20.75
2015-008806,28/05/2015,12:58:11,sicilian,L,supreme,20.25
2015-008807,28/05/2015,13:04:19,mexicana,M,veggie,16
2015-008808,28/05/2015,13:04:21,big_meat,S,classic,12
2015-008808,28/05/2015,13:04:21,spicy_ital,S,supreme,12.5
2015-008808,28/05/2015,13:04:21,spinach_fet,S,veggie,12
2015-008808,28/05/2015,13:04:21,bbq_ckn,M,chicken,16.75
2015-008809,28/05/2015,13:06:35,prsc_argla,M,supreme,16.5
2015-008809,28/05/2015,13:06:35,thai_ckn,S,chicken,12.75
2015-008810,28/05/2015,13:36:08,spicy_ital,L,supreme,20.75
2015-008810,28/05/2015,13:36:08,pepperoni,S,classic,9.75
2015-008811,28/05/2015,13:50:08,napolitana,M,classic,16
2015-008812,28/05/2015,13:56:53,spicy_ital,L,supreme,20.75
2015-008812,28/05/2015,13:56:53,soppressata,L,supreme,20.75
2015-008812,28/05/2015,13:56:53,ital_veggie,S,veggie,12.75
2015-008812,28/05/2015,13:56:53,spicy_ital,L,supreme,20.75
2015-008812,28/05/2015,13:56:53,napolitana,L,classic,20.5
2015-008812,28/05/2015,13:56:53,soppressata,S,supreme,12.5
2015-008812,28/05/2015,13:56:53,thai_ckn,S,chicken,12.75
2015-008812,28/05/2015,13:56:53,ital_supr,S,supreme,12.5
2015-008812,28/05/2015,13:56:53,the_greek,M,classic,16
2015-008812,28/05/2015,13:56:53,classic_dlx,L,classic,20.5
2015-008812,28/05/2015,13:56:53,napolitana,S,classic,12
2015-008812,28/05/2015,13:56:53,cali_ckn,S,chicken,12.75
2015-008813,28/05/2015,14:12:29,four_cheese,M,veggie,14.75
2015-008814,28/05/2015,14:13:17,five_cheese,L,veggie,18.5
2015-008815,28/05/2015,14:28:47,soppressata,L,supreme,20.75
2015-008815,28/05/2015,14:28:47,ckn_pesto,L,chicken,20.75
2015-008815,28/05/2015,14:28:47,sicilian,S,supreme,12.25
2015-008815,28/05/2015,14:28:47,classic_dlx,L,classic,20.5
2015-008816,28/05/2015,14:33:40,classic_dlx,L,classic,20.5
2015-008816,28/05/2015,14:33:40,ital_cpcllo,L,classic,20.5
2015-008816,28/05/2015,14:33:40,bbq_ckn,M,chicken,16.75
2015-008816,28/05/2015,14:33:40,calabrese,M,supreme,16.25
2015-008817,28/05/2015,14:55:09,ital_cpcllo,L,classic,20.5
2015-008818,28/05/2015,15:08:31,ckn_pesto,L,chicken,20.75
2015-008818,28/05/2015,15:08:31,sicilian,L,supreme,20.25
2015-008819,28/05/2015,15:11:36,four_cheese,L,veggie,17.95
2015-008820,28/05/2015,15:19:39,ckn_alfredo,L,chicken,20.75
2015-008821,28/05/2015,15:32:51,spinach_fet,S,veggie,12
2015-008822,28/05/2015,15:38:22,ckn_pesto,L,chicken,20.75
2015-008822,28/05/2015,15:38:22,ital_cpcllo,M,classic,16
2015-008823,28/05/2015,15:43:33,sicilian,M,supreme,16.25
2015-008823,28/05/2015,15:43:33,southw_ckn,M,chicken,16.75
2015-008823,28/05/2015,15:43:33,ital_cpcllo,M,classic,16
2015-008824,28/05/2015,15:44:02,green_garden,S,veggie,12
2015-008824,28/05/2015,15:44:02,five_cheese,L,veggie,18.5
2015-008825,28/05/2015,15:47:16,big_meat,S,classic,12
2015-008826,28/05/2015,16:17:24,sicilian,M,supreme,16.25
2015-008826,28/05/2015,16:17:24,sicilian,S,supreme,12.25
2015-008827,28/05/2015,17:03:31,napolitana,L,classic,20.5
2015-008828,28/05/2015,17:11:11,bbq_ckn,M,chicken,16.75
2015-008828,28/05/2015,17:11:11,ckn_pesto,L,chicken,20.75
2015-008829,28/05/2015,17:15:06,hawaiian,L,classic,16.5
2015-008829,28/05/2015,17:15:06,prsc_argla,L,supreme,20.75
2015-008830,28/05/2015,17:49:50,big_meat,S,classic,12
2015-008830,28/05/2015,17:49:50,thai_ckn,L,chicken,20.75
2015-008831,28/05/2015,18:14:34,spicy_ital,S,supreme,12.5
2015-008831,28/05/2015,18:14:34,spicy_ital,S,supreme,12.5
2015-008832,28/05/2015,18:22:10,bbq_ckn,L,chicken,20.75
2015-008832,28/05/2015,18:22:10,peppr_salami,L,supreme,20.75
2015-008832,28/05/2015,18:22:10,five_cheese,L,veggie,18.5
2015-008832,28/05/2015,18:22:10,ital_veggie,M,veggie,16.75
2015-008833,28/05/2015,18:23:52,bbq_ckn,M,chicken,16.75
2015-008833,28/05/2015,18:23:52,southw_ckn,M,chicken,16.75
2015-008834,28/05/2015,18:33:32,sicilian,M,supreme,16.25
2015-008834,28/05/2015,18:33:32,spicy_ital,S,supreme,12.5
2015-008834,28/05/2015,18:33:32,spicy_ital,S,supreme,12.5
2015-008834,28/05/2015,18:33:32,southw_ckn,L,chicken,20.75
2015-008835,28/05/2015,18:42:08,five_cheese,L,veggie,18.5
2015-008836,28/05/2015,18:47:09,thai_ckn,M,chicken,16.75
2015-008836,28/05/2015,18:47:09,thai_ckn,S,chicken,12.75
2015-008837,28/05/2015,18:54:38,southw_ckn,L,chicken,20.75
2015-008837,28/05/2015,18:54:38,ital_veggie,M,veggie,16.75
2015-008838,28/05/2015,19:05:33,pepperoni,S,classic,9.75
2015-008838,28/05/2015,19:05:33,southw_ckn,L,chicken,20.75
2015-008838,28/05/2015,19:05:33,big_meat,S,classic,12
2015-008839,28/05/2015,19:13:53,spinach_fet,L,veggie,20.25
2015-008840,28/05/2015,19:13:54,four_cheese,M,veggie,14.75
2015-008840,28/05/2015,19:13:54,southw_ckn,L,chicken,20.75
2015-008840,28/05/2015,19:13:54,prsc_argla,S,supreme,12.5
2015-008840,28/05/2015,19:13:54,mexicana,S,veggie,12
2015-008841,28/05/2015,19:15:58,ckn_pesto,S,chicken,12.75
2015-008842,28/05/2015,19:35:27,spin_pesto,S,veggie,12.5
2015-008843,28/05/2015,19:57:42,mexicana,L,veggie,20.25
2015-008843,28/05/2015,19:57:42,napolitana,L,classic,20.5
2015-008844,28/05/2015,20:16:31,hawaiian,M,classic,13.25
2015-008845,28/05/2015,22:00:57,ital_supr,M,supreme,16.5
2015-008846,29/05/2015,11:18:27,calabrese,M,supreme,16.25
2015-008846,29/05/2015,11:18:27,ital_veggie,M,veggie,16.75
2015-008847,29/05/2015,11:27:41,ital_supr,L,supreme,20.75
2015-008847,29/05/2015,11:27:41,four_cheese,L,veggie,17.95
2015-008848,29/05/2015,11:55:24,ital_veggie,M,veggie,16.75
2015-008848,29/05/2015,11:55:24,spinach_fet,M,veggie,16
2015-008849,29/05/2015,11:59:54,sicilian,L,supreme,20.25
2015-008850,29/05/2015,12:28:01,cali_ckn,M,chicken,16.75
2015-008850,29/05/2015,12:28:01,five_cheese,L,veggie,18.5
2015-008851,29/05/2015,12:35:22,big_meat,S,classic,12
2015-008852,29/05/2015,12:39:40,ital_cpcllo,L,classic,20.5
2015-008853,29/05/2015,12:53:33,mediterraneo,S,veggie,12
2015-008853,29/05/2015,12:53:33,big_meat,S,classic,12
2015-008854,29/05/2015,12:56:55,prsc_argla,L,supreme,20.75
2015-008854,29/05/2015,12:56:55,five_cheese,L,veggie,18.5
2015-008854,29/05/2015,12:56:55,pepperoni,S,classic,9.75
2015-008854,29/05/2015,12:56:55,ckn_alfredo,M,chicken,16.75
2015-008854,29/05/2015,12:56:55,mediterraneo,L,veggie,20.25
2015-008855,29/05/2015,13:03:30,veggie_veg,M,veggie,16
2015-008855,29/05/2015,13:03:30,ital_supr,L,supreme,20.75
2015-008855,29/05/2015,13:03:30,ital_veggie,L,veggie,21
2015-008855,29/05/2015,13:03:30,spinach_supr,M,supreme,16.5
2015-008855,29/05/2015,13:03:30,four_cheese,L,veggie,17.95
2015-008855,29/05/2015,13:03:30,big_meat,S,classic,12
2015-008856,29/05/2015,13:08:12,ital_cpcllo,S,classic,12
2015-008856,29/05/2015,13:08:12,soppressata,L,supreme,20.75
2015-008857,29/05/2015,13:21:21,cali_ckn,L,chicken,20.75
2015-008857,29/05/2015,13:21:21,mexicana,L,veggie,20.25
2015-008857,29/05/2015,13:21:21,bbq_ckn,M,chicken,16.75
2015-008857,29/05/2015,13:21:21,pepperoni,L,classic,15.25
2015-008857,29/05/2015,13:21:21,bbq_ckn,L,chicken,20.75
2015-008857,29/05/2015,13:21:21,soppressata,L,supreme,20.75
2015-008857,29/05/2015,13:21:21,sicilian,L,supreme,20.25
2015-008857,29/05/2015,13:21:21,mediterraneo,M,veggie,16
2015-008857,29/05/2015,13:21:21,pepperoni,S,classic,9.75
2015-008857,29/05/2015,13:21:21,spinach_supr,S,supreme,12.5
2015-008857,29/05/2015,13:21:21,green_garden,S,veggie,12
2015-008858,29/05/2015,13:21:37,mediterraneo,L,veggie,20.25
2015-008858,29/05/2015,13:21:37,ckn_pesto,M,chicken,16.75
2015-008858,29/05/2015,13:21:37,classic_dlx,M,classic,16
2015-008858,29/05/2015,13:21:37,spicy_ital,S,supreme,12.5
2015-008858,29/05/2015,13:21:37,peppr_salami,S,supreme,12.5
2015-008858,29/05/2015,13:21:37,sicilian,L,supreme,20.25
2015-008859,29/05/2015,13:23:44,the_greek,S,classic,12
2015-008860,29/05/2015,13:34:29,soppressata,S,supreme,12.5
2015-008860,29/05/2015,13:34:29,veggie_veg,M,veggie,16
2015-008860,29/05/2015,13:34:29,brie_carre,S,supreme,23.65
2015-008860,29/05/2015,13:34:29,pepperoni,M,classic,12.5
2015-008861,29/05/2015,13:44:56,cali_ckn,L,chicken,20.75
2015-008861,29/05/2015,13:44:56,hawaiian,S,classic,10.5
2015-008861,29/05/2015,13:44:56,sicilian,S,supreme,12.25
2015-008862,29/05/2015,13:54:59,classic_dlx,M,classic,16
2015-008862,29/05/2015,13:54:59,spicy_ital,M,supreme,16.5
2015-008862,29/05/2015,13:54:59,ital_veggie,M,veggie,16.75
2015-008862,29/05/2015,13:54:59,southw_ckn,L,chicken,20.75
2015-008862,29/05/2015,13:54:59,pepperoni,M,classic,12.5
2015-008863,29/05/2015,14:03:48,thai_ckn,M,chicken,16.75
